Time (s),Acceleration Without HSI (m/s²),Acceleration With HSI (m/s²)
19.900000000000002,1.2343938289119996,0.9359917025132426
19.91,1.2114048618669313,0.9341651737607358
19.92,1.1696737204707732,0.9180203978654031
19.93,1.1099730088327169,0.8879376615528266
19.94,1.033293463011464,0.8444507604931019
19.95,0.9408016154379564,0.7882117429895138
19.96,0.8338117372945635,0.7199708677586334
19.97,0.7137762516433468,0.6405758363512069
19.98,0.5822939798407044,0.5509895161413583
19.990000000000002,0.44113075059224377,0.452320526553733
20.0,0.29224320931932357,0.34585736384094795
20.01,0.1377950142485985,0.2330950867838899
20.02,-0.0198445701728329,0.1157444113671551
20.03,-0.17812651051529285,-0.004283772456996856
20.04,-0.3343742860629311,-0.12492062980720874
20.05,-0.4858592350153284,-0.2440051245350723
20.06,-0.6298908230217447,-0.3593652785773796
20.07,-0.7639106263970059,-0.4689038766247028
20.080000000000002,-0.8855781240397281,-0.5706768404093079
20.09,-0.9928381821540458,-0.6629542781464385
20.1,-1.0839639433687958,-0.7442580306357041
20.11,-1.157573786318211,-0.8133744752235021
20.12,-1.2126259541076114,-0.8693462630061628
20.13,-1.2483982473112925,-0.9114504406090403
20.14,-1.2644620242995086,-0.9391722314962575
20.150000000000002,-1.260659318340805,-0.9521832937247169
20.16,-1.2370893877805293,-0.9503307533088864
20.17,-1.1941071670610897,-0.933639440437022
20.18,-1.132331887260364,-0.9023255353035645
20.19,-1.0526606378855041,-0.8568163144315839
20.2,-0.9562796886495396,-0.7977687187807135
20.21,-0.8446664100810743,-0.7260794705708635
20.22,-0.7195765464486776,-0.642881367465364
20.23,-0.5830148498100036,-0.5495236263241349
20.240000000000002,-0.437190801909758,-0.4475378558092809
20.25,-0.2844643582768469,-0.33859443496541664
20.26,-0.1272885283743166,-0.2244559461013433
20.27,0.0318442988675909,-0.10693439966277614
20.28,0.19044704513779528,0.012142684711857957
20.29,0.34607136344766676,0.13095523032020095
20.3,0.49633092520995586,0.24770389445359414
20.31,0.6389186601619705,0.3606179465403118
20.32,0.7716237049224239,0.4679636390921451
20.330000000000002,0.8923537313829092,0.568058878125274
20.34,0.9991664805341671,0.6592981378882098
20.35,1.0903111862007737,0.7401884064518378
20.36,1.164276959649694,0.8093933177884005
20.37,1.219842092358181,0.8657794948655314
20.38,1.2561164915193062,0.90845736806628
20.39,1.2725696328626541,0.9368088852414862
20.400000000000002,1.2690385620052467,0.9504966573264018
20.41,1.2457141553543392,0.9494527427839926
20.42,1.2031082120764676,0.9338496125628053
20.43,1.1420079321054202,0.9040597973033448
20.44,1.0634269382667947,0.8606132976213496
20.45,0.9685625261965669,0.8041623403895621
20.46,0.8587670638638446,0.7354612803743777
20.47,0.7355377548042829,0.6553657202615366
20.48,0.600524149001018,0.5648500773755973
20.490000000000002,0.4555479488619406,0.4650379789210931
20.5,0.3026259605882022,0.357236164947094
20.51,0.14398538412608294,0.24296091960286517
20.52,-0.01793854523870565,0.12394687258331757
20.53,-0.18052939049108166,0.002131176147789745
20.54,-0.34104283204362174,-0.12038911603052983
20.55,-0.49668308339892836,-0.24142323777602737
20.56,-0.6446942444509945,-0.35876846178886085
20.57,-0.7824553604594234,-0.47029632935015037
20.580000000000002,-0.9075672508602491,-0.5740315631396898
20.59,-1.0179209603850887,-0.6682136466675176
20.6,-1.1117415152331966,-0.7513348712713939
20.61,-1.187605628491927,-0.8221535965387511
20.62,-1.2444369411019771,-0.8796863918488542
20.63,-1.2814861922169811,-0.9231865108747506
20.64,-1.2983055685490963,-0.9521179810874685
20.650000000000002,-1.2947260538714809,-0.9661341355665037
20.66,-1.2708441070457295,-0.9650668958240699
20.67,-1.2270201443904458,-0.9489292376989399
20.68,-1.1638870961702978,-0.9179290446088535
20.69,-1.0823638024382907,-0.8724890287803895
20.7,-0.98366605466065,-0.813265425512198
20.71,-0.869308107845033,-0.7411581688708425
20.72,-0.7410894057345303,-0.6573071613080249
20.73,-0.6010645250113128,-0.5630725000502699
20.740000000000002,-0.4514980737241326,-0.4600002399655443
20.75,-0.29480949894241865,-0.3497784809156105
20.76,-0.1335146482904757,-0.23419044741077977
20.77,0.029828968792653447,-0.11507132234089779
20.78,0.1926679446599697,0.0057260775298272355
20.79,0.3524874464045351,0.1263546558020643
20.8,0.5068355135677308,0.24498671749102693
20.81,0.6533412586193039,0.35982222673155273
20.82,0.789732728049437,0.4690975572387077
20.830000000000002,0.9138601036967094,0.5711005571628205
20.84,1.0237280788505752,0.6641958871782256
20.85,1.117538097012522,0.7468614258507672
20.86,1.1937375175636193,0.8177328948180757
20.87,1.2510696469031197,0.8756507131805801
20.88,1.288616820406993,0.9197013199295878
20.89,1.305828884642126,0.9492453493543854
20.900000000000002,1.302531576668349,0.96392717238086
20.91,1.2789129849588348,0.9636639830134442
20.92,1.235490650676834,0.9486169594994336
20.93,1.1730658682104511,0.9191510042963518
20.94,1.092674363034409,0.8757921594565635
20.95,0.9955430623811338,0.8191923053263023
20.96,0.8830609172850984,0.7501089696231682
20.97,0.7567680240034071,0.6694043432513078
20.98,0.6183624529658267,0.5780627441573744
20.990000000000002,0.46971934315525765,0.4772209104943273
21.0,0.31291310858607435,0.36820178852405666
21.01,0.15023193595606835,0.2525408127652634
21.02,-0.015825431474187693,0.13199449447977868
21.03,-0.18257746456044222,0.00852430288294052
21.04,-0.3472141864588873,-0.11574634421206838
21.05,-0.5068746758783926,-0.23859874400158515
21.06,-0.6587395463790479,-0.35780119964029755
21.07,-0.8001271263188146,-0.4711958207201955
21.080000000000002,-0.9285813538969258,-0.5767779990924891
21.09,-1.0419411926243962,-0.6727585074704674
21.1,-1.1383852139461943,-0.7576019962338205
21.11,-1.2164499724330815,-0.8300406243937056
21.12,-1.2750257604371529,-0.8890664993940108
21.13,-1.3133371536068894,-0.9339103984643659
21.14,-1.3309176249475938,-0.9640160818439922
21.150000000000002,-1.3275870784231503,-0.9790190524205467
21.16,-1.303438653016372,-0.9787360884808166
21.17,-1.2588372814447648,-0.9631679844452883
21.18,-1.194428264521043,-0.9325136894965022
21.19,-1.1111506022042843,-0.8871904956170535
21.2,-1.0102478543603632,-0.8278529427186604
21.21,-0.8932693224021362,-0.7554031124887798
21.22,-0.7620562704188366,-0.6709868963769354
21.23,-0.6187111852879587,-0.5759740902030316
21.240000000000002,-0.46555182603656975,-0.47192390452126604
21.25,-0.30505505300324254,-0.36054070628043183
21.26,-0.1397973316142798,-0.24362669910548507
21.27,0.027601088019786384,-0.12303834634707982
21.28,0.19452299038007756,-0.0006516599727739204
21.29,0.35838966200910327,0.12166149590862144
21.3,0.5166861077757445,0.24204738307662318
21.31,0.666980099913776,0.35867891644785427
21.32,0.8069408395734954,0.46976468760360446
21.330000000000002,0.9343629393692572,0.5735643411879979
21.34,1.0471995864411634,0.668414291528454
21.35,1.1436055850695699,0.7527645865090536
21.36,1.221987333961663,0.8252240633015221
21.37,1.2810536461363855,0.88460777630533
21.38,1.3198595490689942,0.9299788910819815
21.39,1.3378353589779428,0.9606773775438214
21.400000000000002,1.3347954744077426,0.9763299683210288
21.41,1.3109250372476897,0.9768395296096102
21.42,1.2667470070959497,0.9623563644727219
21.43,1.203076221615329,0.9332379670867302
21.44,1.1209696581621875,0.8900063590406394
21.45,1.0216826643365078,0.8333126613396884
21.46,0.9066391712271515,0.7639167746082796
21.47,0.7774201832342221,0.6826862975186423
21.48,0.6357699793939245,0.5906139381970748
21.490000000000002,0.4836145870345241,0.48884778979715493
21.5,0.3230833550407594,0.3787251047912275
21.51,0.1565227715194527,0.2617985219462564
21.52,-0.013507516733440517,0.139844517456874
21.53,-0.1842633520589974,0.014847031072040478
21.54,-0.3528714022645427,-0.111045928897571
21.55,-0.5164077653251814,-0.23558945278042254
21.56,-0.6719916102656583,-0.3565246055731312
21.57,-0.8168825170754779,-0.4716658411416956
21.580000000000002,-0.9485694614965091,-0.5789810628524491
21.59,-1.06484118824984,-0.6766542287720085
21.6,-1.1638315768520475,-0.7631242468684568
21.61,-1.244038609948884,-0.8370988918418676
21.62,-1.3043205441258507,-0.897547439594939
21.63,-1.343876730856139,-0.9436795326659395
21.64,-1.3622224138004102,-0.9749196355585558
21.650000000000002,-1.3591664004993325,-0.9908859777738638
21.66,-1.3347979917305908,-0.9913803370517943
21.67,-1.2894856611166239,-0.9763910982694511
21.68,-1.2238857274431834,-0.9461077518255874
21.69,-1.1389557194429805,-0.9009414356839262
21.7,-1.0359651523755846,-0.8415441310966413
21.71,-0.9164964554949359,-0.7688191295097196
21.72,-0.782430732728084,-0.6839173187705123
21.73,-0.6359163463488193,-0.5882171300755455
21.740000000000002,-0.47932209540503284,-0.4832897531132059
21.75,-0.3151800293545957,-0.37085447862042636
21.76,-0.1461248604005853,-0.2527309344341326
21.77,0.02516295099554059,-0.13079507901459847
21.78,0.1960050495201869,-0.0069441221210377185
21.79,0.36376158732054836,0.11692745618980258
21.8,0.5258572665092583,0.23894209117583198
21.81,0.6798011257366069,0.3572478246778619
21.82,0.8232058914855376,0.4700274997550011
21.830000000000002,0.9538126509245498,0.5755143692590703
21.84,1.0695247460636605,0.672018147932863
21.85,1.1684516067241917,0.7579623331374253
21.86,1.248959565972802,0.831929926146689
21.87,1.3097235239516247,0.8927114919574621
21.88,1.3497715325629647,0.9393476877454459
21.89,1.3685145200381563,0.9711585222926596
21.900000000000002,1.3657555325624664,0.9877537501780542
21.91,1.341676595439111,0.9890225089548967
21.92,1.2968057269142401,0.9751047120997077
21.93,1.231970700342833,0.9463507421484678
21.94,1.1482488234119153,0.9032786273481368
21.95,1.0469225733338317,0.8465384207901354
21.96,0.9294491742422896,0.7768917165589558
21.97,0.7974484676809618,0.6952104761816982
21.98,0.6527085401378776,0.6024944338494718
21.990000000000002,0.4972036642071862,0.4999014324584728
22.0,0.33311534641205165,0.38878127803161544
22.01,0.16284557332154753,0.27070200380332343
22.02,-0.010987842595815731,0.14745825337686752
22.03,-0.18558072806996476,0.021054688767156486
22.04,-0.35799885967082823,-0.10633778834968814
22.05,-0.525257678023722,-0.23244973413662992
22.06,-0.6844171180526935,-0.3549966649479932
22.07,-0.8326801393536556,-0.4717671231173155
22.080000000000002,-0.9674828165212603,-0.5807033397034833
22.09,-1.086565657935665,-0.6799643310141201
22.1,-1.188019708872185,-0.7679651406233244
22.11,-1.2703060368409391,-0.8433909598267876
22.12,-1.3322522241433261,-0.9051898576502201
22.13,-1.3730333691893815,-0.9525516929544215
22.14,-1.3921469903838406,-0.9848826351502779
22.150000000000002,-1.3893907935285763,-1.0017842493226248
22.16,-1.3648497271915796,-1.003043531009902
22.17,-1.3188948266926308,-0.9886363241568442
22.18,-1.2521920612252246,-0.95874224871253
22.19,-1.1657158264299516,-0.9137656774549113
22.2,-1.06075972908812,-0.854355295442131
22.21,-0.9389373337367966,-0.7814147894069743
22.22,-0.8021675059087243,-0.6960991686598338
22.23,-0.6526423292475972,-0.5997945476009581
22.240000000000002,-0.49277939594712256,-0.49408302426348577
22.25,-0.3251635743545452,-0.38069757307012186
22.26,-0.1524853031508576,-0.26147379468060716
22.27,0.022517423596630524,-0.13830546293354345
22.28,0.19710791841636394,-0.01310909542629218
22.29,0.3685880764736239,0.11220025702144434
22.3,0.5343251529913184,0.23572331905641475
22.31,0.6917721789531119,0.3555853467036196
22.32,0.83848789442838,0.4699453972487735
22.330000000000002,0.9721620228430569,0.5770120952931562
22.34,1.0906498402984328,0.6750699794329208
22.35,1.1920167826770507,0.7625172773154274
22.36,1.2745901205265973,0.8379122238078726
22.37,1.3370115151629727,0.9000218053715298
22.38,1.3782824471199833,0.9478649798847444
22.39,1.397794643393194,0.9807425455929509
22.400000000000002,1.3953397977372075,0.998247987045149
22.41,1.3710966323880323,1.0002573606650524
22.42,1.325597821592941,0.9869007279536828
22.43,1.259683404157507,0.9585217173148849
22.44,1.174450021925935,0.915634466319202
22.45,1.0712059117255035,0.8588877465419389
22.46,0.9514398250756015,0.7890442826094832
22.47,0.8168082935661211,0.7069794905994962
22.48,0.6691407348158825,0.6136989180727033
22.490000000000002,0.5104569447364391,0.5103687102800757
22.5,0.34298772139478145,0.39834962846275723
22.51,0.16918764188057334,0.2792234315733377
22.52,-0.00827017877788392,0.1548012531869734
22.53,-0.18652431078243165,0.027106824330331507
22.54,-0.3625822672516914,-0.10166768714348062
22.55,-0.5334013287656654,-0.22922992724555624
22.56,-0.6959845808676678,-0.3532715193289216
22.57,-0.8474806546773171,-0.4715568120225149
22.580000000000002,-0.9852749290239347,-0.5820041551444886
22.59,-1.1070617759875843,-0.6827494686851197
22.6,-1.2108913527856218,-0.7721857800629901
22.61,-1.2951895295250544,-0.848977469582322
22.62,-1.3587546140062818,-0.9120530031982381
22.63,-1.4007384451090097,-0.9605838013947247
22.64,-1.4206213333269977,-0.993958755360791
22.650000000000002,-1.41818988638191,-1.0117634172737828
22.66,-1.3935241931464366,-1.0137702884806055
22.67,-1.3469968738375169,-0.9999426343814419
22.68,-1.2792821742017164,-0.9704499044840518
22.69,-1.1913696737143056,-0.925689216748201
22.7,-1.0845751645649562,-0.8663053457889366
22.71,-0.9605412864737077,-0.7932016777261205
22.72,-0.8212224943833516,-0.7075365786594408
22.73,-0.6688523214523131,-0.6107029957082493
22.740000000000002,-0.5058947703063519,-0.5042929602082603
22.75,-0.3349850120786404,-0.39005198431505206
22.76,-0.15886654411311676,-0.26983028707744316
22.77,0.019667924773090713,-0.14553788056324998
22.78,0.19782631497843997,-0.019108808475022408
22.79,0.3728552638314282,0.10752324218885802
22.8,0.5420675487830967,0.23243929448726763
22.81,0.7028630280412127,0.35374381041943187
22.82,0.8527490527988887,0.4695739477874847
22.830000000000002,0.9893662572366466,0.5781154147461476
22.84,1.1105237474688694,0.6776290726146366
22.85,1.2142444634543468,0.7664891613152877
22.86,1.298817728258424,0.843230240768511
22.87,1.3628527362738136,0.9065966652529034
22.88,1.4053248758750865,0.955586543679881
22.89,1.4256069046520579,0.9894822550738265
22.900000000000002,1.423479175358264,1.0078617590067134
22.91,1.3991168993430263,1.0105887124176784
22.92,1.3530569551201255,0.9977838982511337
22.93,1.286150908234155,0.9697845929790205
22.94,1.1995136604410621,0.9271012076666348
22.95,1.094477759472766,0.8703811035573782
22.96,0.9725616453184868,0.8003876840244722
22.97,0.8354563265681091,0.7179990472814451
22.98,0.6850300142721106,0.6242254958580151
22.990000000000002,0.5233452423759718,0.5202401924896092
23.0,0.35267916053937726,0.4074134139186248
23.01,0.17553593578578383,0.2873391191070557
23.02,-0.0053589944960921575,0.16184337272389668
23.03,-0.1870898458593054,0.032967411203504715
23.04,-0.36660866037703266,-0.097076897130884
23.05,-0.5408172337070906,-0.22597587342043227
23.06,-0.7066643659066838,-0.3513988791333811
23.07,-0.8612468192796394,-0.4710877672812435
23.080000000000002,-1.0019016273505505,-0.5829387746512904
23.09,-1.1262792408181006,-0.685066539993207
23.1,-1.2323909571435852,-0.7758438851467702
23.11,-1.3186292186689943,-0.853916111645559
23.12,-1.3837644867812895,-0.9181936516020268
23.13,-1.4269263478022687,-0.9678308129713793
23.14,-1.4475784287308286,-1.0022002298133479
23.150000000000002,-1.4454962496478823,-1.020872126288138
23.16,-1.4207545408840017,-1.023604861184614
23.17,-1.3737265390506326,-1.0103491740092665
23.18,-1.3050933946776206,-0.9812641532959524
23.19,-1.2158581759819003,-0.9367392916509226
23.2,-1.107356920579765,-0.8774149582482854
23.21,-0.9812592220964201,-0.8041936547729406
23.22,-0.8395528626043781,-0.7182364406448126
23.23,-0.6845104368012638,-0.6209423359578936
23.240000000000002,-0.5186398397156019,-0.513912414504589
23.25,-0.3446238839675103,-0.39890366377199293
23.26,-0.16525631239365127,-0.277779655519769
23.27,0.016618407832495755,-0.1524651606327678
23.28,0.19815587013766162,-0.024910074161052443
23.29,0.37655056542016263,0.10293510286729471
23.3,0.5490638651738762,0.2291335902845692
23.31,0.7130453885583469,0.35177094811719734
23.32,0.8659537964853017,0.46896424112071294
23.330000000000002,1.005383015973458,0.5788779194540259
23.34,1.1290979940029557,0.6797506418144755
23.35,1.2350807914178576,0.7699339452947412
23.36,1.3215840140445771,0.8479398301588108
23.37,1.3871852628964707,0.9124910007716623
23.38,1.4308343911457413,0.9625656061625341
23.39,1.4518854644164556,0.9974284317652434
23.400000000000002,1.4501075152256935,1.0166426837090912
23.41,1.4256720103655178,1.0200603211882686
23.42,1.3791195260775726,1.0077934417449217
23.43,1.3113123422185098,0.9801734006277755
23.44,1.223382465174345,0.9377070937726739
23.45,1.1166852269811083,0.8810404172346429
23.46,0.9927668493338705,0.8109371059380509
23.47,0.8533505487016115,0.7282773013603647
23.48,0.7003407437772218,0.6340751576874784
23.490000000000002,0.535839872842979,0.5295097350107614
23.5,0.3621684377944977,0.4159595461829196
23.51,0.18187711434884024,0.29502936696968657
23.52,-0.002259426919018286,0.1685587489421783
23.53,-0.18727408791232186,0.03860495259319036
23.54,-0.37006639702064814,-0.09260196764739557
23.55,-0.5474855209892876,-0.22272856591159976
23.56,-0.7164287214364963,-0.3494235588505123
23.57,-0.8739435222211905,-0.47040798986462967
23.580000000000002,-1.0173211075002417,-0.5835577313988982
23.59,-1.1441703333790894,-0.6869679239834917
23.6,-1.25246574164518,-0.7789929503219226
23.61,-1.340568159698956,-0.8582607150504744
23.62,-1.4072216493867657,-0.9236651389205593
23.63,-1.4515345563923343,-0.974344711422672
23.64,-1.4729543498983448,-1.0096568238911707
23.650000000000002,-1.4712454775298764,-1.0291570822371379
23.66,-1.4464768229175768,-1.0325901120371883
23.67,-1.3990212844627758,-1.01989426590722
23.68,-1.3295655557449717,-0.9912181872528304
23.69,-1.2391244953624019,-0.9469434882436065
23.7,-1.129052420552792,-0.8877057514306654
23.71,-1.001043702638303,-0.8144061143769198
23.72,-0.8571171024669152,-0.7282077570972001
23.73,-0.6995817742496909,-0.6305150913896066
23.740000000000002,-0.5309868530944588,-0.5229374140314834
23.75,-0.3540599878234787,-0.40724219710200427
23.76,-0.17164221084617914,-0.28530517853584575
23.77,0.013373341388191327,-0.15906449990592872
23.78,0.19809311829008983,-0.030484336734770058
23.79,0.3796626786383349,0.09846970587119128
23.8,0.5552951521562884,0.2258448306650458
23.81,0.7222929416209559,0.3497094860003698
23.82,0.8780688092232994,0.4681623689070097
23.830000000000002,1.0201724592166344,0.579348276900504
23.84,1.1463268031626215,0.6814851183636325
23.85,1.2544747591890082,0.7729030182138227
23.86,1.3428335640160913,0.8520925588191478
23.87,1.4099502036565978,0.9177558137669308
23.88,1.4547496330977006,0.9688518979374807
23.89,1.47656754940873,1.004628857059412
23.900000000000002,1.4751616929355496,1.0246359316636275
23.91,1.450699522303434,1.0287140914230244
23.92,1.4037247450445982,1.0169673456988948
23.93,1.3351094646192332,0.9897215718308883
23.94,1.246001553338964,0.9474803949021007
23.95,1.1377775241973944,0.8908882536292033
23.96,1.0120094113762492,0.8207089644169095
23.97,0.8704503235391454,0.7378242028374813
23.98,0.7150382657943715,0.6432512253235181
23.990000000000002,0.5479127128237294,0.5381740338548014
24.0,0.3714344737549986,0.42397825759033364
24.01,0.18819758264073239,0.3022782454794416
24.02,0.0010227531068648106,0.17492570047223918
24.03,-0.18707477922719998,0.043992498840664196
24.04,-0.37294515102662495,-0.08827459344552688
24.05,-0.5533879391290761,-0.21952390634348667
24.060000000000002,-0.7252517998414442,-0.34738512607148736
24.07,-0.885537821679703,-0.4695601688616262
24.080000000000002,-1.0314939805670345,-0.5839062762996503
24.09,-1.1606899733653167,-0.6885008411776166
24.1,-1.2710657597987467,-0.7816815243487535
24.11,-1.360952400018954,-0.8620604565502078
24.12,-1.4290690130490769,-0.9285165124155508
24.13,-1.4745037129090315,-0.98017361445696
24.14,-1.4966883325537232,-1.0163749093161194
24.150000000000002,-1.4953762652578995,-1.036662111564623
24.16,-1.4706300724439054,-1.0407665749467738
24.17,-1.4228213788453061,-1.0286144863323476
24.18,-1.3526410768370807,-1.0003440623933708
24.19,-1.2611141220011477,-0.956328890532741
24.2,-1.1496111272266858,-0.8971994926751445
24.21,-1.0198490164931195,-0.8238552575579843
24.22,-0.8738750991488514,-0.7374609922190333
24.23,-0.7140324753026723,-0.6394258840602994
24.240000000000002,-0.5429087351032256,-0.531366690935683
24.25,-0.3632734161008345,-0.4150604375102787
24.26,-0.1780117447041497,-0.29239390969631024
24.27,0.00993768998693873,-0.16531731501912775
24.28,0.197635486739159,-0.03580763767037486
24.29,0.3821815802440702,0.09415601313258577
24.3,0.5607441049965526,0.22260649758558002
24.310000000000002,0.730581349408961,0.34759684106106303
24.32,0.8890630535672266,0.46720901782320035
24.330000000000002,1.0336972803427704,0.5795697269933987
24.34,1.1621671400663913,0.6828775598423623
24.35,1.2723782643778558,0.7754425293832709
24.36,1.3625139889103128,0.8557349716499456
24.37,1.4310917704303925,0.9224373868968899
24.38,1.477012384645453,0.9744908165522277
24.39,1.4995935296217617,1.0111274431857933
24.400000000000002,1.498581687039783,1.0318833362863034
24.41,1.4741400102201343,1.0365891777708405
24.42,1.426814707278216,1.0253414751248238
24.43,1.3574867325052942,0.9984610683353755
24.44,1.2673185002712575,0.9564485747345726
24.45,1.157706025931638,0.8999470347545733
24.46,1.0302451298275725,0.8297201850426102
24.47,0.8867164596374087,0.7466508505589896
24.48,0.7290889621278284,0.6517587914036502
24.490000000000002,0.5595362594873823,0.5462321583415095
24.5,0.38045639036684137,0.4314627335630547
24.51,0.19448353866085935,0.30907333004044313
24.52,0.004481177827027176,0.18092656732310605
24.53,-0.18649062591660398,0.04910759155720234
24.54,-0.37523590293305353,-0.0841215671700008
24.55,-0.5585078631867045,-0.21639255563709142
24.560000000000002,-0.7331096786384429,-0.3453176533389809
24.57,-0.8959989792694654,-0.46858133741739283
24.580000000000002,-1.044383318089005,-0.5840239420758541
24.59,-1.1757957730039248,-0.6897068310076316
24.6,-1.2881439586897878,-0.7839526078122655
24.61,-1.3797310427742102,-0.865359186636482
24.62,-1.4492526597668052,-0.9327917952803058
24.63,-1.4957776908572955,-0.9853609890307514
24.64,-1.5187228454556532,-1.0223966431183114
24.650000000000002,-1.5178304819234334,-1.0434273179149858
24.66,-1.4931563784699224,-1.0481716033447341
24.67,-1.4450699746963993,-1.0365438193570449
24.68,-1.3742650418584272,-1.0086718723443988
24.69,-1.2817749517202612,-0.9649212857457453
24.7,-1.168984617900624,-0.90591734638957
24.71,-1.0376312490906057,-0.8325573943510924
24.72,-0.8897881952331639,-0.7460074368331352
24.73,-0.727829780017852,-0.6476808718677506
24.740000000000002,-0.5543791330660206,-0.5392011995265016
24.75,-0.37224459343367694,-0.4223541100778165
24.76,-0.1843523499281856,-0.29903637576122344
24.77,0.006316894428149797,-0.17120903953919078
24.78,0.19678128414847357,-0.040860515116648594
24.79,0.3840985226396363,0.0900180782712818
24.8,0.5653950684270622,0.219446823807414
24.810000000000002,0.7378882677199669,0.34546491316913347
24.82,0.8989077924840001,0.4661391650966499
24.830000000000002,1.0459227372167939,0.5795796870366127
24.84,1.1765787529437726,0.6839671716916962
24.85,1.288746160513483,0.7775928347539021
24.86,1.3805759836322649,0.8589079711780657
24.87,1.4505573447617364,0.9265766055064623
24.88,1.4975676424202262,0.9795227001247117
24.89,1.5209069913412367,1.0169634686267492
24.900000000000002,1.5203106518244645,1.0384226018848137
24.91,1.4959371381999058,1.0437211773346842
24.92,1.4483344606355404,1.032948761929761
24.93,1.378391366499776,1.0064215815258806
24.94,1.2872834021642385,0.9646375139820472
24.95,1.1764243333729556,0.908238300106671
24.96,1.0474316884728523,0.8379875153727815
24.97,0.902111272038505,0.7547688673118556
24.98,0.7424603152598939,0.6596041670330783
24.990000000000002,0.5706836902597865,0.5536850789112351
25.0,0.3892135668024255,0.43840872616240106
25.01,0.2007210223444049,0.315405403933023
25.02,0.008108921579249235,0.18654750474918094
25.03,-0.18552127170180588,0.05393214919358719
25.04,-0.3769309284646928,-0.08016480224747799
25.05,-0.562830298725907,-0.21335986601294382
25.060000000000002,-0.7399803793880776,-0.34324956030816106
25.07,-0.9052984922538186,-0.4675026265950078
25.080000000000002,-1.0559546951215852,-0.5839442111449147
25.09,-1.1894480882293152,-0.6906213372035439
25.1,-1.3036562356568064,-0.7858431610165271
25.11,-1.3968563069885542,-0.8681948667265109
25.12,-1.467721904648277,-0.9365293617595821
25.13,-1.51530365928685,-0.9899449747411183
25.14,-1.5390036563235097,-1.027759250980581
25.150000000000002,-1.538553238653071,-1.0494883379413178
25.16,-1.5140009565054378,-1.0548386112422286
25.17,-1.465713181273039,-1.0437128957302755
25.18,-1.3943852737305988,-1.0162289969295646
25.19,-1.3010573605924884,-0.9727444338235204
25.2,-1.1871266570433856,-0.9138791747269779
25.21,-1.0543483513531346,-0.8405282852361513
25.22,-0.9048192529585962,-0.7538585995603803
25.23,-0.7409420814551202,-0.6552871980283456
25.240000000000002,-0.56537246267906,-0.5464436321863347
25.25,-0.3809543133539632,-0.42912140170153984
25.26,-0.19065142124488366,-0.3052262474549584
25.27,0.0025168517895606387,-0.176728881231584
25.28,0.19552968802489112,-0.04562785179878491
25.29,0.3854060284844584,0.08607510573944191
25.3,0.5692340384996681,0.21638875874595648
25.310000000000002,0.7441933556067295,0.34333995923799676
25.32,0.9075766075857563,0.4649818643412338
25.330000000000002,1.0568166798093408,0.5794094539918123
25.34,1.1895242105732906,0.6847869316611448
25.35,1.3035363040936596,0.779388049953048
25.36,1.3969733828984752,0.861646305988109
25.37,1.4682975403045788,0.930208388583366
25.38,1.5163636836481003,0.983982208380595
25.39,1.5404548058928018,1.0221709174393792
25.400000000000002,1.5402949855935362,1.0442866103842325
25.41,1.516037725467912,1.0501414140397929
25.42,1.4682320687154027,1.039818478332092
25.43,1.3977734110750992,1.0136298072964247
25.44,1.3058489344150113,0.9720707997327773
25.45,1.1938883317845694,0.915782023525948
25.46,1.06352871475218,0.8455268817285976
25.47,0.9165986417144515,0.7621898076555255
25.48,0.7551209686725187,0.6667943499809258
25.490000000000002,0.5813289225852529,0.560535202928052
25.5,0.3976856961908735,0.4448141626548684
25.51,0.2068959660836961,0.3212681429582312
25.52,0.011898541733675121,0.19177824587450956
25.53,-0.18416726954417809,0.05845230863006326
25.54,-0.37802378482288274,-0.07642141181896495
25.55,-0.5663418835954313,-0.21044588012584461
25.560000000000002,-0.7458438844368968,-0.3412035328982679
25.57,-0.9134101235078089,-0.4663491046687924
25.580000000000002,-1.0661762308454235,-0.5836942758495982
25.59,-1.2016100670318253,-0.6912733908771438
25.6,-1.3175614916790503,-0.7873837133817243
25.61,-1.4122835839107741,-0.8705991101676085
25.62,-1.484429354000596,-0.9397614169590083
25.63,-1.5330321422682422,-0.9939578113679756
25.64,-1.5574798930007165,-1.0324944127824611
25.650000000000002,-1.5574929520440668,-1.0548756959302805
25.66,-1.5331122147258378,-1.060796408264216
25.67,-1.4847001334470924,-1.0501483193997345
25.68,-1.4129524052049502,-1.023039430680261
25.69,-1.3189142762508426,-0.9798194076941523
25.7,-1.2039932660948538,-0.9211028987135164
25.71,-1.0699602057530182,-0.8477825316915714
25.72,-0.9189327144399564,-0.7610256350580564
25.73,-0.7533389784492562,-0.662252465088558
25.740000000000002,-0.5758639524195547,-0.5530979470942615
25.75,-0.38938377414892367,-0.43536255016471453
25.76,-0.1968963398486118,-0.31095999690433984
25.77,-0.001456104817676989,-0.18186955387230924
25.78,0.19388073126045272,-0.05009868578627495
25.79,0.38609788367553316,0.0823415582576493
25.8,0.572248662145407,0.21344999316398705
25.810000000000002,0.7494782821427691,0.3412425360681177
25.82,0.9150454140342619,0.46376010903788184
25.830000000000002,1.0663495741648337,0.5790839922979802
25.84,1.200968935870188,0.6853633064610367
25.85,1.316709597667376,0.7808557007024483
25.86,1.4116632128386366,0.8639781600619578
25.87,1.4842662611373227,0.9333612223928105
25.88,1.5333521287758045,0.9878978063470876
